sample;Eukaryota-Subdivision_Prokaryota-Phylum;Class;Order;Taxa;Form;nb;percent;column;month_code;lakeID
BOI-F-W3;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;7;1.74129353233831;W3;F;BLR
BOI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;12;2.9;W2;G;BLR
BOI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;2;0.5;W2;G;BLR
BOI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;20;4.8;W2;G;BLR
BOI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;27;6.5;W2;G;BLR
BOI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;15;3.6;W2;G;BLR
BOI-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;90;21.5;W2;G;BLR
BOI-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;2.4;W2;G;BLR
BOI-G-W2;Euglenozoa;Euglenophyceae;Euglenales;Trachelomonas;;4;1;W2;G;BLR
BOI-G-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;18;4.3;W2;G;BLR
BOI-G-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;170;40.7;W2;G;BLR
BOI-G-W2;Streptophyta;Klebsormidiophyceae;Desmidiales;Cosmarium;;7;1.7;W2;G;BLR
BOI-G-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;18;4.3;W2;G;BLR
BOI-G-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;25;5.98;W2;G;BLR
BOI-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;4;0.8;W2;H;BLR
BOI-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;25;5.3;W2;H;BLR
BOI-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;1;0.2;W2;H;BLR
BOI-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;13;2.8;W2;H;BLR
BOI-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;60;12.7;W2;H;BLR
BOI-H-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;10;2.1;W2;H;BLR
BOI-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;65;13.8;W2;H;BLR
BOI-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;2.1;W2;H;BLR
BOI-H-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;2;0.4;W2;H;BLR
BOI-H-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;4;0.8;W2;H;BLR
BOI-H-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;235;49.9;W2;H;BLR
BOI-H-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;20;4.2;W2;H;BLR
BOI-H-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;22;4.67;W2;H;BLR
BOI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;4;0.9;W2;I;BLR
BOI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;4;0.9;W2;I;BLR
BOI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;5;1.1;W2;I;BLR
BOI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;15;3.4;W2;I;BLR
BOI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;5;1.1;W2;I;BLR
BOI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;12;2.7;W2;I;BLR
BOI-I-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;12;2.7;W2;I;BLR
BOI-I-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;10;2.3;W2;I;BLR
BOI-I-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;4;0.9;W2;I;BLR
BOI-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;9;2;W2;I;BLR
BOI-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;4;0.9;W2;I;BLR
BOI-I-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;18;4.07;W2;I;BLR
BOI-I-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;265;60;W2;I;BLR
BOI-I-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;35;7.9;W2;I;BLR
BOI-I-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;30;6.8;W2;I;BLR
BOI-I-W2;Gyrista;Xanthophyceae;Ordo_incertae_sedis;Bumilleriopsis;;3;0.7;W2;I;BLR
BOI-I-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;4;0.9;W2;I;BLR
BOI-I-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;3;0.68;W2;I;BLR
BOI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;9;2;W2;J;BLR
BOI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;10;2.2;W2;J;BLR
BOI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;10;2.2;W2;J;BLR
BOI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;11;2.4;W2;J;BLR
BOI-J-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;7;1.6;W2;J;BLR
BOI-J-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;10;2.2;W2;J;BLR
BOI-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;12;2.7;W2;J;BLR
BOI-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;2;0.4;W2;J;BLR
BOI-J-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;10;2.2;W2;J;BLR
BOI-J-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;324;71.8;W2;J;BLR
BOI-J-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;15;3.3;W2;J;BLR
BOI-J-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;12;2.7;W2;J;BLR
BOI-J-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;19;4.21;W2;J;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Phacotus;;20;4.6;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum;;3;0.7;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;6;1.4;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;5;1.1;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;2;0.5;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;10;2.3;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;25;5.7;W2;K;BLR
BOI-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetrastrum;;6;1.4;W2;K;BLR
BOI-K-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;12;2.7;W2;K;BLR
BOI-K-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;25;5.7;W2;K;BLR
BOI-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;20;4.6;W2;K;BLR
BOI-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;20;4.6;W2;K;BLR
BOI-K-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;5;1.1;W2;K;BLR
BOI-K-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;229;52.3;W2;K;BLR
BOI-K-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;15;3.4;W2;K;BLR
BOI-K-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;6;1.4;W2;K;BLR
BOI-K-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;10;2.3;W2;K;BLR
BOI-K-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;15;3.4;W2;K;BLR
BOI-K-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;4;0.91;W2;K;BLR
BOI-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum;;3;0.389105058365759;W2;L;BLR
BOI-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Golenkinia;;22;2.85343709468223;W2;L;BLR
BOI-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;25;3.24254215304799;W2;L;BLR
BOI-L-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;7;0.907911802853437;W2;L;BLR
BOI-L-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;4;0.518806744487678;W2;L;BLR
BOI-L-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;40;5.18806744487678;W2;L;BLR
BOI-L-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;3;0.389105058365759;W2;L;BLR
BOI-L-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;20;2.59403372243839;W2;L;BLR
BOI-L-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;625;81.0635538261997;W2;L;BLR
BOI-L-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;2;0.259403372243839;W2;L;BLR
BOI-L-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;20;2.59403372243839;W2;L;BLR
BOI-M-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Phacotus;;4;0.809716599190283;W2;M;BLR
BOI-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Golenkinia;;12;2.42914979757085;W2;M;BLR
BOI-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;12;2.42914979757085;W2;M;BLR
BOI-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;15;3.03643724696356;W2;M;BLR
BOI-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;8;1.61943319838057;W2;M;BLR
BOI-M-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;4;0.809716599190283;W2;M;BLR
BOI-M-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;45;9.10931174089069;W2;M;BLR
BOI-M-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;2;0.404858299595142;W2;M;BLR
BOI-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;367;74.2914979757085;W2;M;BLR
BOI-M-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;9;1.82186234817814;W2;M;BLR
BOI-M-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;10;2.02429149797571;W2;M;BLR
BOI-M-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;6;1.21457489878543;W2;M;BLR
BOI-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;23;4.97835497835498;W2;N;BLR
BOI-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;20;4.32900432900433;W2;N;BLR
BOI-N-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;1;0.216450216450216;W2;N;BLR
BOI-N-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;13;2.81385281385281;W2;N;BLR
BOI-N-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;397;85.9307359307359;W2;N;BLR
BOI-N-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;5;1.08225108225108;W2;N;BLR
BOI-N-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;3;0.649350649350649;W2;N;BLR
BOI-O-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;1;0.139664804469274;W2;O;BLR
BOI-O-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;40;5.58659217877095;W2;O;BLR
BOI-O-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetrastrum;;3;0.418994413407821;W2;O;BLR
BOI-O-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis;;5;0.698324022346369;W2;O;BLR
BOI-O-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;10;1.39664804469274;W2;O;BLR
BOI-O-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;15;2.09497206703911;W2;O;BLR
BOI-O-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;612;85.4748603351955;W2;O;BLR
BOI-O-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;5;0.698324022346369;W2;O;BLR
BOI-O-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;13;1.81564245810056;W2;O;BLR
BOI-O-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;7;0.977653631284916;W2;O;BLR
BOI-O-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;5;0.698324022346369;W2;O;BLR
BOI-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;2;0.26281208935611;W2;P;BLR
BOI-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;20;2.6281208935611;W2;P;BLR
BOI-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;55;7.22733245729304;W2;P;BLR
BOI-P-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;9;1.1826544021025;W2;P;BLR
BOI-P-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;30;3.94218134034166;W2;P;BLR
BOI-P-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;6;0.788436268068331;W2;P;BLR
BOI-P-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;9;1.1826544021025;W2;P;BLR
BOI-P-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;600;78.8436268068331;W2;P;BLR
BOI-P-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;21;2.75952693823916;W2;P;BLR
BOI-P-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;3;0.394218134034166;W2;P;BLR
BOI-P-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;4;0.525624178712221;W2;P;BLR
BOI-P-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;2;0.26281208935611;W2;P;BLR
BOI-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Golenkinia;;15;2.09497206703911;W2;Q;BLR
BOI-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;2;0.279329608938547;W2;Q;BLR
BOI-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;32;4.46927374301676;W2;Q;BLR
BOI-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;13;1.81564245810056;W2;Q;BLR
BOI-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;52;7.26256983240224;W2;Q;BLR
BOI-Q-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;20;2.79329608938547;W2;Q;BLR
BOI-Q-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;25;3.49162011173184;W2;Q;BLR
BOI-Q-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;7;0.977653631284916;W2;Q;BLR
BOI-Q-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;421;58.7988826815642;W2;Q;BLR
BOI-Q-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;15;2.09497206703911;W2;Q;BLR
BOI-Q-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;20;2.79329608938547;W2;Q;BLR
BOI-Q-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;26;3.63128491620112;W2;Q;BLR
BOI-Q-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;11;1.53631284916201;W2;Q;BLR
BOI-Q-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;35;4.88826815642458;W2;Q;BLR
BOI-Q-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;22;3.07262569832402;W2;Q;BLR
BOI-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;10;1.74825174825175;W2;R;BLR
BOI-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;24;4.1958041958042;W2;R;BLR
BOI-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;15;2.62237762237762;W2;R;BLR
BOI-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;35;6.11888111888112;W2;R;BLR
BOI-R-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;20;3.4965034965035;W2;R;BLR
BOI-R-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;50;8.74125874125874;W2;R;BLR
BOI-R-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;28;4.89510489510489;W2;R;BLR
BOI-R-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Cyanocatena;;115;20.1048951048951;W2;R;BLR
BOI-R-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;6;1.04895104895105;W2;R;BLR
BOI-R-W2;Gyrista;Eustigmatophyceae;Eustigmatophyceae;Goniochloris;;13;2.27272727272727;W2;R;BLR
BOI-R-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;195;34.0909090909091;W2;R;BLR
BOI-R-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;6;1.04895104895105;W2;R;BLR
BOI-R-W2;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;25;4.37062937062937;W2;R;BLR
BOI-R-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;30;5.24475524475525;W2;R;BLR
CHA-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;20;2.9;W1;A;CSM
CHA-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Golenkinia;;1;0.1;W1;A;CSM
CHA-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;10;1.4;W1;A;CSM
CHA-A-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;5;0.7;W1;A;CSM
CHA-A-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Actinastrum_hantzschii;;15;2.2;W1;A;CSM
CHA-A-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;45;6.5;W1;A;CSM
CHA-A-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;158;22.9;W1;A;CSM
CHA-A-W1;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;53;7.7;W1;A;CSM
CHA-A-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;360;52.1;W1;A;CSM
CHA-A-W1;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;1;0.1;W1;A;CSM
CHA-A-W1;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;23;3.3;W1;A;CSM
CHA-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;2;0.3;W2;A;CSM
CHA-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Golenkinia;;4;0.6;W2;A;CSM
CHA-A-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;11;1.6;W2;A;CSM
CHA-A-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Actinastrum_hantzschii;;23;3.3;W2;A;CSM
CHA-A-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;68;9.8;W2;A;CSM
CHA-A-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;156;22.4;W2;A;CSM
CHA-A-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;85;12.2;W2;A;CSM
CHA-A-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;319;45.9;W2;A;CSM
CHA-A-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;5;0.7;W2;A;CSM
CHA-A-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;22;3.2;W2;A;CSM
CHA-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;20;3.9;W3;A;CSM
CHA-A-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;1;0.2;W3;A;CSM
CHA-A-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Actinastrum_hantzschii;;28;5.5;W3;A;CSM
CHA-A-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;25;4.9;W3;A;CSM
CHA-A-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;41;8.1;W3;A;CSM
CHA-A-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;9;1.8;W3;A;CSM
CHA-A-W3;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;68;13.4;W3;A;CSM
CHA-A-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;285;56;W3;A;CSM
CHA-A-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;27;5.3;W3;A;CSM
CHA-A-W3;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;1;0.2;W3;A;CSM
CHA-A-W3;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;4;0.8;W3;A;CSM
CHA-B-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Actinastrum_hantzschii;;3;0.7;W1;B;CSM
CHA-B-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;15;3.7;W1;B;CSM
CHA-B-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;6;1.5;W1;B;CSM
CHA-B-W1;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;46;11.2;W1;A;CSM
CHA-B-W1;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;50;12.2;W1;B;CSM
CHA-B-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;250;61;W1;B;CSM
CHA-B-W1;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;35;8.5;W1;B;CSM
CHA-B-W1;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;5;1.2;W1;B;CSM
CHA-B-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Actinastrum_hantzschii;;2;0.364963504;W2;B;CSM
CHA-B-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;1;0.182481752;W2;B;CSM
CHA-B-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;52;9.489051095;W2;B;CSM
CHA-B-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;45;8.211678832;W2;B;CSM
CHA-B-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;432;78.83211679;W2;B;CSM
CHA-B-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;16;2.919708029;W2;B;CSM
CHA-B-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Actinastrum_hantzschii;;6;1.056338028;W3;B;CSM
CHA-B-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;7;1.232394366;W3;B;CSM
CHA-B-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;1.76056338;W3;B;CSM
CHA-B-W3;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;38;6.690140845;W3;B;CSM
CHA-B-W3;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;64;11.26760563;W3;B;CSM
CHA-B-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;418;73.5915493;W3;B;CSM
CHA-B-W3;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;25;4.401408451;W3;B;CSM
CHA-C-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;2;0.488997555;W1;C;CSM
CHA-C-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;19;4.645476773;W1;C;CSM
CHA-C-W1;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;320;78.2396088;W1;C;CSM
CHA-C-W1;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;10;2.444987775;W1;C;CSM
CHA-C-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;58;14.1809291;W1;C;CSM
CHA-C-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;3;0.900900901;W2;C;CSM
CHA-C-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;258;77.47747748;W2;C;CSM
CHA-C-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;11;3.303303303;W2;C;CSM
CHA-C-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;58;17.41741742;W2;C;CSM
CHA-C-W2;Euglenozoa;Euglenophyceae;Euglenales;Euglena;;3;0.900900901;W2;C;CSM
CHA-C-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;4;0.980392157;W3;C;CSM
CHA-C-W3;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;310;75.98039216;W3;C;CSM
CHA-C-W3;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;40;9.803921569;W3;C;CSM
CHA-C-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;48;11.76470588;W3;C;CSM
CHA-C-W3;Euglenozoa;Euglenophyceae;Euglenales;Euglena;;6;1.470588235;W3;C;CSM
CHA-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;18;4.265402844;W1;D;CSM
CHA-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;25;5.924170616;W1;D;CSM
CHA-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;2;0.473933649;W1;D;CSM
CHA-D-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;26;6.161137441;W1;D;CSM
CHA-D-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;250;59.24170616;W1;D;CSM
